#,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote,polarity_score,sentiment_label
3757,A18HE80910BTZI,B007WTAJTO,"rbhatta ""A Dinosaur you can trust!""","[2, 2]",primary reason buying extra ultra gb microsdxc class card use galaxy tab inch model happy share get work flawlessly initial glitch read need aware samsung tablet model currently run android o kernel build number bean experience level android o experience may vary depending version o running sandisk ultra gb microsdxc card purchased amazon retail packaging get recognized fine however tablet medium device aka mtp application attempt talk pc via usb cable tablet simply reboots card presented pc really strange couple hour attempted format card exfat pc formatted fine attempted use tablet see instantaneous reboot tablet mtp application try pc made issue determined root cause fact sandisk seen factory format card exfat also somehow seen include mb beginning card show mb unallocated initial sector card window disk management solution get rid unallocated mb partition card could pc might require window command line experience using utility want confuse people process user process simple insert card tablet use native sd card format tool setting android o get rid mb partition happily remount simple process mtp application work fine pc transfer file sd card without strange reboot sure sandisk format class card never class card earlier there gotta technical explanation include mb partition sandisk give end reformat card tablet default exfat card seen work awesome gb capacity microsd card manufacturer budget people get job done beautifully read write speed adequate enough picture file format tablet glitch mentioned forced give four star instead five star let stop making decision buy,4,Works with GT-P5113 Samsung Tab 2!,1370390400,06-05-2013,581,2,2,0.9593,pos
3758,A1K9VV4RV5E7PH,B007WTAJTO,R. Briggs,"[0, 0]",purchased samsumg galaxy getting full picture installed easy work great speed issue writing reading,5,Works Great with my GS3,1363737600,20-03-2013,628,0,0,0.7906,pos
3759,A3131NCMSV2A77,B007WTAJTO,"RB ""ShogunX""","[0, 0]",ive memory card past month without issue problem ive initially copied gb data old card card connected laptop using microsd usb adapter copy kept failing figured card overheating writing lot data able copy data small desk fan towards card adapter file copy process said dont readwrite problem due overheating card installed phone ive copied couple gig movie watch trip card installed phone without failure may heat issue pushing gb data time largest movie copied phone gb movie prep work use phone initial format first installed card recognized prior formatting seen others readwrite issue format move,5,Worked on my S3 out of the package,1357084800,01-02-2013,675,0,0,0.6391,pos
3760,A1HNZOOOST3HCQ,B007WTAJTO,R. Buchmann,"[0, 0]",dont much say sd card wanted least give star used galaxy worked flawlessly far havent run benchmark confirm speed etc seem phone camera saving photosvideos sd card wayi point camera app u burst mode shot still write phone internal memory potentially due high date data written thats good know use burst mode lot hoping use sd card purpose,5,Works as advertised,1392768000,19-02-2014,292,0,0,0.7579,pos
3761,A18IL8A1YEM4Q4,B007WTAJTO,R. Campbell,"[0, 0]",came quick work well galaxy formating simple sandisk much could wrong,5,64gb is a ton of space for a phone,1388361600,30-12-2013,343,0,0,-0.25,neg
3762,A3C6DOCQQXBK84,B007WTAJTO,RC,"[0, 0]",full use brand sd card said pleased discover sd card designed people demand fast transfer speed hd video application purchased item tablet pc pleased functionality adapter great accessing via computer transfer file directly usb desired,5,Have Card; Will Travel,1354406400,12-02-2012,1030,0,0,0.8885,pos
3763,A3BXSR4ZFZS72V,B007WTAJTO,RC,"[0, 0]",working year camera crashed failed ive shot hundred hour footage card buy sure,5,GoPro Hero,1387756800,23-12-2013,350,0,0,-0.25,neg
3764,A16JNA1NIM34C8,B007WTAJTO,RC,"[0, 0]",performs expected bought mi galaxy increase storage option need transfer big file use usb adapter since wifi mtp speed far slower directly connecting device card problem fast reading writing inside connected current generation computer read write slower speed still compatible hardware wise exfat format problem yet hardware wise would preferred open standard partition format instead exfat microsoft fault easy reformat usb adapter,5,Works very well,1357689600,01-09-2013,463,0,0,0.5106,pos
3765,ALIIDIUSXEO7Y,B007WTAJTO,RC,"[0, 0]",work well dslr never able fill guess gb would enough average use go faster speed smaller size,5,Good speed and performance,1388016000,26-12-2013,347,0,0,0.2732,pos
3766,A320O3MESPIPCC,B007WTAJTO,R. Child,"[0, 0]",use included adapter spare card panasonic lumix camera quick easy temporary backup drive macbook pro laptop standard sd slot also use make quick transfer file laptop imac work exactly like fullsize sd card purpose fast reliable data transfer special price amazon made card le costly standard gb card changed star rating micro card worked fine three month suddenly began disappear laptop finder still show work fine mounted desktop imac often mount laptop could problem laptop turn case restore star rating,4,Included adapter made these Micro SD cards a good deal,1385596800,28-11-2013,375,0,0,0.8225,pos
3767,A2TI26PJLFK2WO,B007WTAJTO,RchiWaWa,"[0, 0]",pretty much stated write rate hold well small file large file read vary mbsec hold pretty via card reader supplied sd adapter motorola photon q sandisk adapter via usb either pc,5,Averages 10MB/sec write 30MB/sec read,1357776000,01-10-2013,433,0,0,0.8176,pos
3768,A1PLSNRNVDK504,B007WTAJTO,RCjim,"[0, 0]",needed storage venue pro tablet plugged able store large file within minute far good,5,Works great,1389398400,01-11-2014,37,0,0,0.4404,pos
3769,AXR9PC2II8UCB,B007WTAJTO,"RC ""ZenSavage""","[0, 0]",great deal would purchase need another like galaxy note great video game movie need lot storage sandisk right amount gb price make great deal almost filled already might buy another one soon dont hesitate youre interested quality storage,5,Low price and lots of space,1390435200,23-01-2014,319,0,0,0.9366,pos
3770,ASMJMEPJIDENN,B007WTAJTO,R. Davison,"[0, 0]",title say cause gopro hero stop recording mid recording used highest resolution frame rate,4,Not fast enough for full resolution on GoPro Hero 3,1387929600,25-12-2013,348,0,0,0.34,pos
3771,AZ4BNTNWIWC9T,B007WTAJTO,R. Dean,"[0, 0]",tried gopro silver camera seems card adapter transfer file hard time removing try adapter card,4,"Card works fine, adapter is junk.",1368144000,05-10-2013,429,0,0,-0.1027,neg
3772,A34T8YO71JCVAV,B007WTAJTO,"R.D. ""R.D.""","[0, 0]",gb card fast great storing video music whatever need without worry plenty large price reasonable,5,Great High Speed Memeory Card,1388793600,01-04-2014,251,0,0,0.7584,pos
3773,A2GGHGT1HNAR5F,B007WTAJTO,redbaron8,"[0, 0]",formatted card saved data phone gb card desktop dragged dropped file gb gb card installed gb card phone phone work perfectly win great deal price,5,What is there to say.......,1388707200,01-03-2014,282,0,0,0.9403,pos
3774,A1XCHB4C4P5B1A,B007WTAJTO,red_ox,"[0, 0]",advertised right box formatting started make line sd card seem cheaper moment compared sandisk,5,Fast,1402185600,06-08-2014,124,0,0,0,neg
3775,A15VDKP9BY6X0Q,B007WTAJTO,R. Edward Siegenthaler,"[0, 1]",bought chip used increase use smart phone increased memory least,5,More memory,1374883200,27-07-2013,499,0,1,0.7269,pos
3776,A3LN1TMW2GGISA,B007WTAJTO,Redwinger,"[0, 0]",good product havent issue san disk memory card prefer stay several electronic device use micro sd work great would recommend product,5,Great price,1388880000,01-05-2014,221,0,0,0.8591,pos
3777,A33D03JW1QJHY8,B007WTAJTO,Reed Moore,"[0, 0]",first ive always bought sandisk warranty lifetime warranty mean must little better others sandisks lesser line class sd gb extreme iii series card pushing year old zero problem write nearly twice fast sure limitation class uhs year newer tech blow away micro packaging shouldnt make difference either guess marketing card write published spec may want check sony capacity read writes faster similar price though one year warranty picked hisense pro tablet awesome couldnt wait sale locally surprise came sd adapter well file recovery software link fan sony web site support documentation gear last year commodity suppose cant expect much longer kind think thing work day theyll probably work year sandisk sony made china,4,"Meets published specs, but there are faster less expensive options.",1381276800,10-09-2013,454,0,0,0.9433,pos
3778,A2GLLQPRTM8P3J,B007WTAJTO,ReighnDae,"[1, 1]",pleasantly surprised card arrived ahead schedule thats always plus book work without hitch able copy file gb card one relatively quickly easily samsung galaxy tab read card perfectly complaint card although expected write speed little faster said done would definitely recommend card tablet smart phone device allows expandable memory,4,"Good card, Good price.",1343174400,25-07-2012,866,1,1,0.946,pos
3779,A33GU0KDL2BYPS,B007WTAJTO,Remmy,"[0, 0]",decent transfer speed phonein phone see around mb card nothing write home however lasted month read phone laptop friend phone lost recommend store vital file phone,3,Good...for less than a year..,1372032000,24-06-2013,532,0,0,0.6808,pos
3780,A7TNP04SNS41Y,B007WTAJTO,Renaud Olgiati,"[0, 0]",card promise gripe near outer end card enough make rather difficult card reader first microsd card problem,3,Very difficult to extract,1371686400,20-06-2013,536,0,0,-0.4404,neg
3781,A1SKJGBFWDF7IN,B007WTAJTO,Renee Carpenter,"[0, 0]",wrong one thought getting gb one need know return one right one,3,16GB MicroSDHC Memory Card,1364083200,24-03-2013,624,0,0,-0.4767,neg
3782,A7SKHJPE2HJJH,B007WTAJTO,Rene R. Leblanc,"[1, 1]",card work perfectly black box original quality dash camera,5,Works for me!,1404259200,07-02-2014,304,1,1,0.7579,pos
3783,A3EF9MS04X2W4W,B007WTAJTO,"REN REN ""Ren""","[0, 0]",got sale awesome great speed lot storage work wonderful galaxy note buy today,5,Great with Galaxy Note 3,1386547200,12-09-2013,452,0,0,0.9169,pos
3784,A3U3YZ0DBNMV1X,B007WTAJTO,"Renva D. Brunson ""RDB""","[0, 0]",say disk work made happy,5,SanDisk,1398902400,05-01-2014,337,0,0,0.5719,pos
3785,A17WMO9KR890JH,B007WTAJTO,Reply Hazy Try Again,"[0, 0]",worked right box samsung galaxy fast speed class half price comparable product big box store may buy second one later,5,The storage I need,1348531200,25-09-2012,804,0,0,0,neg
3786,A22EVOS6RJLK02,B007WTAJTO,Resistance is Futile!,"[0, 0]",use backup image photo shoot date effective weight storage space pack,5,Backup,1375660800,08-05-2013,579,0,0,0.1779,pos
3787,ARZX4FYUOUIBG,B007WTAJTO,Retfireman,"[0, 0]",great disk never problem product say positive negative product intended purpose storing memory well made simple use never problem date,5,SanDisk Ultra 64 GBmicroSDX Class 10 UHS-1,1396483200,04-03-2014,279,0,0,0.863,pos
3788,A3P3CJ6B81PBB4,B007WTAJTO,"Retired Engineer ""gadget geek""","[0, 1]",probably better think got go samsung tablet get replaced ipad sd memory card portion given fit yet write speed isnt high sd card form factor requires adapter time dont expect pop dslr,4,The only part in my Samsung tablet that doesn't suck.,1387065600,15-12-2013,358,0,1,0.6597,pos
3789,A237XKDIT1WBWJ,B007WTAJTO,retired engineer,"[0, 0]",used tablet computer work great may buy digital camera liked spec cuhs,5,Works great,1381622400,13-10-2013,421,0,0,0.7845,pos
3790,A3MSXYMTCN2Q1Z,B007WTAJTO,Retired Fire Captain,"[0, 0]",replace first one tablet first time bought one tablet disk became corrupted bought replacement item seems work fine,4,I had to replace the first one in my tablet!,1389225600,01-09-2014,98,0,0,0.2023,pos
3791,A6ZJUJZGD28RW,B007WTAJTO,Reuben Anthony Harbuck,"[0, 0]",item arrived faster expected work great additional memory cell phone come adapter use regular sd card slot came handy transferring data old card new card,5,"super fast ship, works great",1372723200,07-02-2013,669,0,0,0.6249,pos
3792,A218KCJATPH938,B007WTAJTO,Rev-0,"[0, 0]",took old card black one kingston hc replaced ultra one transferring file see difference speed faster transfer rate kingston,5,Fast card for phone,1392940800,21-02-2014,290,0,0,0,neg
3793,A2HNRE7IOIX1MG,B007WTAJTO,Rev. Anderson,"[0, 0]",buying two gb card even cheaper buying one gb really solid value,5,"Lucky me, I didn't even notice that it came with an adapter.",1381968000,17-10-2013,417,0,0,0.5531,pos
3794,A2G5J4X645GYNU,B007WTAJTO,Review-a,"[0, 0]",work well speedy samsung galaxy samsung galaxy tab included adapter work great pc memory card slot well,5,Great in my Samsung phone and Tablet,1354406400,12-02-2012,1030,0,0,0.8074,pos
3795,A1OAUDWTIJIBTW,B007WTAJTO,Review-a-thon,"[0, 0]",necessity gopro bought little guy hold info need make easy use id recommend little guy anyone getting gopro,5,Good buy,1376265600,08-12-2013,365,0,0,0.6597,pos
3796,AMXVTZ2R56CPI,B007WTAJTO,Reviewer #RX7,"[0, 0]",plugged samsung galaxy enough memory take many picture could ever want complaint using month without issue,5,Works great so far.,1393372800,26-02-2014,285,0,0,-0.2263,neg
3797,A2G7YC89EHUP2G,B007WTAJTO,review,"[0, 0]",say memory card,4,Four Stars,1404518400,07-05-2014,215,0,0,0,neg
3798,A1AAA2EBRDAP4,B007WTAJTO,Rex,"[1, 1]",using camera instead want sum isnt one buy,3,Doesn't work in a tab 2,1394582400,03-12-2014,5,1,1,0.0772,pos
3799,AYN7WZRKLRU5R,B007WTAJTO,R. Eyster,"[0, 0]",installed tablet expand memory work well application recognized tablet desktop computer problem,4,Works Well!,1392163200,02-12-2014,6,0,0,0.1779,pos
3800,A1PQRZO7ZKAZ0B,B007WTAJTO,Reza,"[1, 1]",item described fit well galaxy tab access instantly tab computer plug tab laptop usb cable like,5,nice buy,1375747200,08-06-2013,548,1,1,0.7269,pos
3801,A3VXBNHJAUSYEI,B007WTAJTO,R. Field,"[0, 0]",cant beat value micro thing deal lifetime come electronics card really great value,5,great value,1373155200,07-07-2013,519,0,0,0.3228,pos
3802,A14UKHCTP98M3N,B007WTAJTO,R. Frew,"[0, 0]",used gopro black worked flawlessly shooting fps hd without hitch,5,Good video chip,1371859200,22-06-2013,534,0,0,0.2023,pos
3803,A3SDGTN4NQBU9H,B007WTAJTO,R. Goodson,"[0, 0]",sd card work galaxy tab unable format window machine however utilized macbook pro disk utility format work read writes video pic fast tested saving apps yet review get chance,5,For those with Galaxy Tab 2 10.1,1348617600,26-09-2012,803,0,0,0.25,pos
3804,A1LZG65FZYIAOF,B007WTAJTO,"R. Greene ""meggabitz""","[0, 0]",ive used many others average son android dont really think application right best way determine speed performance otherwise want adapter come handy later,4,32gb for a decent price,1393545600,28-02-2014,283,0,0,0.6705,pos
3805,A2ZJ8WQM47LGEV,B007WTAJTO,R. Griffin,"[0, 0]",work described use samsung plug play hope phone done cellphone getting high priced everything transfered old phone still plenty space left,5,Great Product,1404172800,07-01-2014,335,0,0,0.6486,pos
3806,A2D8O4ANMAXKNX,B007WTAJTO,"R. Guevara Galvan ""Roniux""","[1, 1]",great speed great capacity great price fit great htc evo design g android phone recomend,5,Great SD Card,1361923200,27-02-2013,649,1,1,0.9633,pos
3807,AFGRMORWY2QNX,B007WTAJTO,R. Heisler,"[22, 25]",bought card replace lost gig phone htc g seems working perfectly recommend wait read card phone little month messed phone stop recognizing card tried computer recognized either contacted sandisk send replacement lost picture original card could sent card sandisks data recovery people would charged able recover data nothing couldnt bit passed unfortunately lost photo,3,"Good buy for the money but wait, I had an issue!",1361923200,27-02-2013,649,22,25,0.0037,pos
3808,A1C0DO33RB6MIQ,B007WTAJTO,R. Hemsen,"[0, 0]",bought use go pro white edition worked well issue recording time lapse minute video one time,5,As expected,1389484800,01-12-2014,7,0,0,0.2732,pos
3809,A2UOLORGKGX3OG,B007WTAJTO,RH,"[0, 0]",memory card ultra fast android phone bit costly work flawless read fast pic video etc load bout second le highly recommended,5,best memory card,1362700800,03-08-2013,492,0,0,0.6115,pos
3810,A2G6NTLFZ3VLP0,B007WTAJTO,Rhia R. Drouillard,"[0, 0]",chip seems thinner rest mini sd card came adaptor card read using regular sized sd card slot read device,5,Thin!,1381104000,10-07-2013,516,0,0,0,neg
3811,AC7QL9AEK8QVL,B007WTAJTO,rhy,"[0, 0]",ordered regular packaging reading frustrationfree packaging sometimes counterfeit anyway gb card received formatted fat seemed work fine new moto g lte phone running android moved apps onto card put music work great complaint,5,Works with Moto G LTE,1403308800,21-06-2014,170,0,0,0.5719,pos
3812,AKJBHRGC1FCC2,NONE,"Ricardo Garcia Rulfo ""RRVGR""","[0, 0]",even meet specification speed great product intended,5,"So far, excellent",1358812800,22-01-2013,685,0,0,0.6249,pos
3813,A3A5A57U9FH8BC,NONE,Ricardo J. Alfaro F.,"[0, 0]",bought card replace kingston card phone fried working without issue far,5,No problems so far,1394150400,03-07-2014,158,0,0,0,neg
3814,A31KPGUO85ECK0,B007WTAJTO,ricardo lopez,"[0, 0]",work great gopro camera problem using computer video recorded fine good quality,4,please with the product.,1363737600,20-03-2013,628,0,0,0.7269,pos
3815,A1VD8OR0XWKV8S,NONE,Ricardo Ruggiero,"[0, 0]",easy install good performance used phone photo machine computer extra space cell phone,5,Good,1397952000,20-04-2014,232,0,0,0.7003,pos
3816,A2SQIEXC9ZQBS7,NONE,Ricardo Salcedo,"[0, 0]",install samsung phone work great recommend need memory phone install problem,5,Works grat,1377907200,31-08-2013,464,0,0,0.5994,pos
3817,A2T3T4DFFMK456,NONE,Riccardo Gutierrez,"[0, 1]",first got item problem reason caused data android phone get deleted reinstall custom rom use previous sd card amazon replaced one got replacement worked perfectly issue past several month able hold apps data ease high readwrite speed dont lag work exactly hoped would,5,works great,1368576000,15-05-2013,572,0,1,0.8532,pos
3818,A3KOWOXEUEHJX8,B007WTAJTO,"Richard Anderson ""Rick Anderson""","[0, 0]",sayits memory card arent problem issue product work described,4,It's a memory card,1398729600,29-04-2014,223,0,0,0.3089,pos
3819,A37KQ2QVXLNYP3,NONE,Richard C. Anderson,"[0, 0]",bought use portable radio accepts micro memory card piece music put took le gig used adapter camera well job,5,It does the job,1381276800,10-09-2013,454,0,0,0.5267,pos
3820,A3IS7JDIHCZ43H,B007WTAJTO,"richard c maxwell ""R Maxwell""","[2, 2]",trusted company warranty product two month used micro sd card go pro camera approximately one filming hour third time inserted camera sd card investigation card determined bad amazon stand behind card rare situation amazon usually helpful product good well could sandisc company behind short warranty pay much money product doesnt even last two month get star know cannot thatupdate amazon replace card sent back upgraded review three star,3,Danger Lasted One Month~But was replaced,1363305600,15-03-2013,633,2,2,0.8885,pos
3821,A3DE9WIBWDJ9V8,NONE,Richard D. Bradford,"[0, 0]",still almost think put much much course storage tiny little space come remember gigabyte hard disk soooo expensive even considering card much much much faster first gb hard,5,Works as expected,1403568000,24-06-2014,167,0,0,-0.2023,neg
3822,A2CXIK6I0J2EJ8,B007WTAJTO,Richard D Farina,"[4, 6]",ultra high speed card half speed class card using mb read mb write little device rating perform could believe speed old card maybe brand new samsung galaxy tab doesnt uhs rated port half speed class card uhs thing clearly marketing sold without testing quality control wish knew rate star,1,Completely worthless,1347840000,17-09-2012,812,4,6,0.6597,pos
3823,A3GPD3LRS8J7HC,NONE,Richard edwards,"[0, 0]",got initially cellphone however moved flawless storage nice chip fast issue date,5,lots of space,1374105600,18-07-2013,508,0,0,0.7269,pos
3824,A2UL7BPWRTY0IV,NONE,Richard,"[0, 0]",fast advertised problem installing samsung galaxy highly recommend product anyone galaxy s,5,Fast,1364083200,24-03-2013,624,0,0,0.024,pos
3825,AXANLDKGSLDKG,NONE,Richard,"[0, 0]",high definition video take extra memory great micro card save space little camera bag,5,Great for Vacation,1370131200,06-02-2013,670,0,0,0.8074,pos
3826,A2ZRG5NOFZ47RK,NONE,"Richard H. ""Huggy""","[0, 0]",needed memory first smartphone item met need reasonably priced easily installed according friend smartphones provide sufficient memory future recommended,5,Great for my Galaxy III s,1380758400,10-03-2013,638,0,0,0.7506,pos
3827,A1VPZB69X2EM68,NONE,Richard J. Schauwecker,"[0, 0]",put note work hassle phone recognized started using immediately else say,5,Good value,1399248000,05-05-2014,217,0,0,0,neg
3828,A3J8A5L5AF5TX9,NONE,Richard La Barca,"[0, 0]",im using card samsung camera work well capturing picture fast even continuous picture mode video capture also mb capability never disappointed sandisk card exception good quality,5,Excellent microSD Card for Any Camera,1389830400,16-01-2014,326,0,0,0.7618,pos
3829,A2YZEZ1ZQCFRTA,NONE,Richard M. Zimmerman,"[0, 0]",phone recognize card followed others formatted card fat reader pc also format window ntfs exfat fat went site tried another site got couldnt find utility exfat fat conversion deleted added program beware site cnet trustworthy formatted card fat put phone phone recognized card show xx gb formatted card phone bad idea formatting phone im back phone recognizing card back pc format fat every thing,5,Galaxy S III MetroPCS version,1357084800,01-02-2013,675,0,0,0.0258,pos
3830,ACIF4R7IUA143,B007WTAJTO,Richard Peters,"[0, 1]",sure happened card owned several stop working quickly sent message sandisk never heard back disappointing,2,Stopped working quickly,1396742400,04-06-2014,187,0,1,0.4075,pos
3831,A35XRT4BW4I6UD,NONE,Richard R. Casper,"[0, 0]",work great want versatile small lot memory use multiple camera sound recording device,5,Great Product.,1383350400,11-02-2013,665,0,0,0.6597,pos
3832,A1RACM3WHNDXE2,B007WTAJTO,richard smith,"[0, 0]",return format certain format needed ntfs would timei purchase oct found work needed far working great,5,works great,1364169600,25-03-2013,623,0,0,0.7351,pos
3833,A22BKEOA4GCQWB,B007WTAJTO,Richard W.,"[0, 0]",sandisk class microsdhc installed phone work great always sandisk life name,5,Great for my phone,1394755200,14-03-2014,269,0,0,0.6249,pos
3834,A6CXO60VYUKL9,B007WTAJTO,Richc,"[0, 0]",great give lot extra storage space phone worked box perfect,5,Lots of space for my phone,1389052800,01-07-2014,160,0,0,0.8316,pos
3835,A26WXF0P7YNYCE,B007WTAJTO,Ric,"[0, 0]",supposed performance good never seems slow phone great product far,5,Works great,1374624000,24-07-2013,502,0,0,0.7906,pos
3836,A1JO1TCCHTE5LQ,B007WTAJTO,Rich,"[0, 0]",work great samsung galaxy simple install setting dont get memory warning anymore,5,Bought for Galaxy S4,1388966400,01-06-2014,190,0,0,0.7299,pos
3837,ADYD8JHI53CCE,B007WTAJTO,Rich,"[1, 1]",bought memory card galaxy note phone saved lot money purchasing gb phone buying memory card havent came close filling yet ill upgrade gb version card great product fast shipping great price,5,"Great price, fast shipping and works GREAT!",1369958400,31-05-2013,556,1,1,0.8481,pos
3838,A2R7GNJ8FEFQ17,B007WTAJTO,RichiPhoto,"[0, 0]",purchased card wife phone love helped store ebooks song time go movie office doc etc new card card came formated installed rebooted phone work phone able see new storage worked right away awesome card fast read write highly anyone looking,5,Awesome Card,1388966400,01-06-2014,190,0,0,0.8519,pos
3839,A179LO7TV9N1BT,B007WTAJTO,Rich_S,"[0, 0]",like product work well first showed plugged camera using microsdhc laptop seen card chose correct one use otherwise couldnt take many picture video,4,Great product,1396828800,04-07-2014,157,0,0,0.5574,pos
3840,A3536XSKF3H1P5,B007WTAJTO,Rickey Warren,"[0, 0]",good memory card actually great memory card use samsung galaxy note quite lot music picture card lag delay im going one song next picture display quickly im glad got gb card even though lot medium card still space price card really nice also good buy,5,"Good Memory card, no actually a Great card",1383091200,30-10-2013,404,0,0,0.9061,pos
3841,A3A80ESQ4D108Q,B007WTAJTO,Rick Farone,"[0, 0]",else say product job everyone need solid trust,5,Gets the job done!,1360281600,02-08-2013,493,0,0,0.5994,pos
3842,A1P24RUCJ7RCNA,B007WTAJTO,RICK,"[0, 0]",arrived fast work digital device tested speed yet adequate data transfer,5,Works as it should.,1360368000,02-09-2013,462,0,0,0.2263,pos
3843,A464EF3WOBT4A,B007WTAJTO,rick,"[0, 0]",bought samsung exhibit small internal memory could move google onto work since almost apps wont transfer memory card take ton photosvideos store music problem far,4,Works well,1402012800,06-06-2014,185,0,0,-0.4019,neg
3844,ANC1S4G9XLWX,B007WTAJTO,Rick,"[0, 0]",fast quick suppose placed card hero black edition,5,works great,1358380800,17-01-2013,690,0,0,0.5574,pos
3845,A1ULLK9NZ7NY6S,B007WTAJTO,"Rick K ""Rick K""","[0, 0]",bought new underwater camera gb adata went camera sandisk went galaxy note family vacation took newly purchased camera gb adata long story short lot photo video taken gone photo video top ruin snorkeling family photo corrupted gone first thought camera placed sandisk sandisk flawless staying away lesser known brand staying sandisk going forward,5,Awesome,1379203200,15-09-2013,449,0,0,0.0772,pos
3846,A1AHIS29D50G9D,B007WTAJTO,Rick Lowe,"[0, 0]",much say memory card job well problem card,5,Works well,1393718400,03-02-2014,308,0,0,-0.1531,neg
3847,A1MWGRT4PFZGQ7,B007WTAJTO,Rick Thomas,"[0, 0]",used record continuously worked great read try update card bigger gb camera always revert back smaller card connecting update,5,Works well with my Gopro Hero2,1372723200,07-02-2013,669,0,0,0.6249,pos
3848,AIOPD46ZIV8K2,B007WTAJTO,"Rick V ""Bargain hunter by day, shopaholic at ...","[0, 0]",bought sd card expand memory samsung tablet read galaxy note could expanded gb sd card would formated story short inserted without problem formatting showed odd,5,64GB extra on my galaxy note 10.1,1361404800,21-02-2013,655,0,0,0.3089,pos
3849,A332W1BPLESWQW,B007WTAJTO,Rick W.,"[0, 0]",great little sd,5,Five Stars,1405209600,13-07-2014,148,0,0,0.6249,pos
3850,A2ODDT99WQMG1T,B007WTAJTO,RideTheSpiralToTheEnd,"[0, 0]",job much say sandisk know pretty much standard data storage,5,Works,1375401600,08-02-2013,668,0,0,0.4939,pos
3851,A32BVG9W5JB6B,B007WTAJTO,rinconi,"[0, 0]",price good deal lot space work perfect cell phone,5,Happy I bought this,1361232000,19-02-2013,657,0,0,0.765,pos
3852,A2QZX56Q4GG0SD,B007WTAJTO,RingWorlder,"[0, 1]",bought one daughter one inserted phone transferred itunes galaxy phone,5,SanDisk Ultra 16 GB MicroSDHC Class 10 UHS-1 Memory Card with Adapter...,1356480000,26-12-2012,712,0,1,0,neg
3853,A3SJK82VI9PNHN,B007WTAJTO,"R. J ""dear_rupa""","[0, 0]",use data issue encountered also class hold true speed highly recommend,5,working great,1403222400,20-06-2014,171,0,0,0.6801,pos
3854,A1J63X64OSMD2J,B007WTAJTO,RJGoodhouse,"[0, 0]",knew going purchase new samsung note phone purchased long actually needed im pleased finally got new phone added memory im pleased far near plan take lot photo video new phone extra memory helpful,5,Great Deal for my SamSung Note 2 Phone,1354233600,30-11-2012,738,0,0,0.8225,pos
3855,A22GZ9LHF43N,B007WTAJTO,RJ,"[0, 0]",whole lot report card working great far problem whatsoever,5,Using with Galaxy S4,1376265600,08-12-2013,365,0,0,0.34,pos
3856,A2OR4C5AI53Z44,B007WTAJTO,"R. Jones ""Early Adopter""","[0, 0]",use every smartphone never issue would recommend anyone need good expansion phone,5,Great!,1363737600,20-03-2013,628,0,0,0.1999,pos
3857,A254VIZ8VNFFHZ,B007WTAJTO,rk pounds,"[0, 0]",card used blackberry z keep document photo music working fine good buy,5,No problems,1388793600,01-04-2014,251,0,0,0.5719,pos
3858,A2P1ZHWKZ3S6OF,B007WTAJTO,R. Landon,"[0, 0]",bought card samsung galaxy note exactly wanted work great,5,SanDisk Ultra 64 GB MicroSDXC Class 10 UHS-1 Memory Card with Adapter (SDSDQU-064G-AFFP-A),1364515200,29-03-2013,619,0,0,0.6249,pos
3859,A3HR0ZZOFKQ97N,B007WTAJTO,RLC,"[1, 1]",card worked flawlessly camera mounted offroad race car capture hd video without stutter highly recommend purpose,5,"Good, fast cards",1366761600,24-04-2013,593,1,1,0.055,pos
3860,A3MU5O1170B3LB,B007WTAJTO,R. L. Frank,"[0, 0]",got increase storage m surface rt worked like charm ive never problem,5,Great Price And It Works,1374537600,23-07-2013,503,0,0,0.8298,pos
3861,A3D2YSCV9XES02,B007WTAJTO,"R. L. Robinson ""I like stuff.""","[0, 0]",like device enough storage finally purchased gb version formatted card havent fun kind problem inserted samsun galaxy tablet complete,4,You can never have enough storage,1371427200,17-06-2013,539,0,0,-0.1828,neg
3862,A3S5N9FDESFPS7,B007WTAJTO,R. Ludwig,"[0, 0]",lot review memory card addition worked perfectly moment put formatting issue nothing worked also nice come sd adapter,5,Works well,1372550400,30-06-2013,526,0,0,0.4344,pos
3863,A3QLCKK2SOZTXZ,B007WTAJTO,R. lynch,"[0, 0]",work like really work like bought thinking would work,3,It works!,1394841600,15-03-2014,268,0,0,0.6124,pos
3864,A2OB3N27HF9BS,B007WTAJTO,R. Meadows,"[1, 1]",decent size card performs well hero shot video p issue much say work,4,bought for use with hero 3,1358035200,13-01-2013,694,1,1,0.6908,pos
3865,A1QFQ3V7IW7PAP,B007WTAJTO,"RMG ""Toy Collector""","[0, 0]",put sprint galaxy mounted used still using storage ever need,5,Just right,1363910400,22-03-2013,626,0,0,0,neg
3866,A1PI2MSVWR8LWR,B007WTAJTO,RM,"[0, 0]",purchased motorola xoom work great also use cannon ti camera card doesnt lock give busy videoing hd happy,5,Works Great with mY Motorola Xoom,1364688000,31-03-2013,617,0,0,0.8316,pos
3867,AZNH6NRP6PVYR,B007WTAJTO,R. Michael Oguin,"[0, 0]",used mine download mp phone order run streaming charge excellent purpose extra storage need fit galaxy perfectly easy install seems working seamlessly highly recommend,5,Great for adding memory to your device,1390262400,21-01-2014,321,0,0,0.9441,pos
